set,target_name,instrument,provenance,filters_grating,observation_mode,exposure_time_s,proposal_id,proposal_pi,release_date,obs_id,obsid,calib_level,wavelength_region
JWST,CD-38-2551,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),429.471,2113,"Espinoza, Nestor",2024-09-28,jw02113003001_02101_00001-seg001_nis,178895241,2,INFRARED
JWST,CD-38-2551,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),429.471,2113,"Espinoza, Nestor",2024-09-28,jw02113002001_02101_00001-seg001_nis,178895222,2,INFRARED
JWST,CD-38-2551,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),429.471,2113,"Espinoza, Nestor",2024-09-28,jw02113004001_02101_00001-seg001_nis,178895849,2,INFRARED
JWST,P330-E,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),549.4,7615,"Gordon, Karl D.",2025-08-11,jw07615021001_03103_00001-seg001_nis,303219358,2,INFRARED
JWST,P330-E,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,7615,"Gordon, Karl D.",2025-09-11,jw07615021001_03101_00001-seg001_nis,303219363,2,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.409,1539,"Gordon, Karl D.",2023-01-16,jw01539032001_02101_00002-seg001_nis,107696289,2,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.409,1539,"Gordon, Karl D.",2023-01-16,jw01539032001_02101_00003-seg001_nis,107696290,2,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.409,1539,"Gordon, Karl D.",2023-01-16,jw01539032001_02101_00004-seg001_nis,107696291,2,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.409,1539,"Gordon, Karl D.",2023-01-16,jw01539032001_02101_00001-seg001_nis,107696292,2,INFRARED
JWST,TIC_261560580,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),30634.544,7068,"Doshi, Dhvani",2026-09-06,jw07068-o001_t001_niriss_clear-gr700xd-substrip256,339241185,3,INFRARED
JWST,TIC_80427281,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),18767.504,7068,"Doshi, Dhvani",2026-11-13,jw07068-o006_t003_niriss_clear-gr700xd-substrip256,361518695,3,INFRARED
JWST,TIC_231020638,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),25596.546,7068,"Doshi, Dhvani",2026-09-09,jw07068-o002_t002_niriss_clear-gr700xd-substrip256,346331267,3,INFRARED
JWST,TIC_207140650,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),17388.51,7068,"Doshi, Dhvani",2026-09-05,jw07068-o005_t005_niriss_clear-gr700xd-substrip256,339022788,3,INFRARED
JWST,TIC_89502706,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),15163.44,7068,"Doshi, Dhvani",2026-11-13,jw07068-o004_t004_niriss_clear-gr700xd-substrip256,361437424,3,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,7073,"Lustig-Yaeger, Jacob",2025-09-16,jw07073-o015_t001_niriss_clear-gr700xd-substrip96,349794754,3,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,7073,"Lustig-Yaeger, Jacob",2025-09-16,jw07073-o016_t001_niriss_clear-gr700xd-substrip96,349794756,3,INFRARED
JWST,TIC_261560580,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,7068,"Doshi, Dhvani",2026-09-06,jw07068001001_03101_00001-seg001_nis,338853793,2,INFRARED
JWST,TIC_89502706,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,7068,"Doshi, Dhvani",2026-11-13,jw07068004001_03101_00001-seg001_nis,361082595,2,INFRARED
JWST,TIC_89502706,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),219.76,7068,"Doshi, Dhvani",2026-11-13,jw07068004001_03103_00001-seg001_nis,361437205,2,INFRARED
JWST,TIC_261560580,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),439.52,7068,"Doshi, Dhvani",2026-09-06,jw07068001001_03103_00001-seg001_nis,339064700,2,INFRARED
JWST,TIC_231020638,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),164.82,7068,"Doshi, Dhvani",2026-09-05,jw07068002001_03103_00001-seg001_nis,337745841,2,INFRARED
JWST,TIC_80427281,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,7068,"Doshi, Dhvani",2026-11-13,jw07068006001_03101_00001-seg001_nis,361437209,2,INFRARED
JWST,TIC_231020638,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,7068,"Doshi, Dhvani",2026-09-09,jw07068002001_03101_00001-seg001_nis,335061189,2,INFRARED
JWST,TIC_80427281,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),219.76,7068,"Doshi, Dhvani",2026-11-13,jw07068006001_03103_00001-seg001_nis,361437213,2,INFRARED
JWST,TIC_207140650,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),274.7,7068,"Doshi, Dhvani",2026-09-05,jw07068005001_03103_00001-seg001_nis,337737309,2,INFRARED
JWST,TIC_207140650,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,7068,"Doshi, Dhvani",2026-09-05,jw07068005001_03101_00001-seg001_nis,337737371,2,INFRARED
JWST,J1757132,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),879.04,1536,"Gordon, Karl D.",2024-03-28,jw01536-o072_t006_niriss_clear-gr700xd-substrip256,213021410,3,INFRARED
JWST,HD2811,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,1536,"Gordon, Karl D.",2023-10-04,jw01536-o074_t014_niriss_clear-gr700xd-substrip256,180189752,3,INFRARED
JWST,HD180609,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),98.892,1536,"Gordon, Karl D.",2022-07-14,jw01536-o075_t007_niriss_clear-gr700xd-substrip256,87623400,3,INFRARED
JWST,P330E,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),549.4,1538,"Gordon, Karl D.",2022-07-14,jw01538-o066_t002_niriss_clear-gr700xd-substrip256,118447271,3,INFRARED
JWST,HD167060,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),19.926,1538,"Gordon, Karl D.",2023-03-16,jw01538-o067_t013_niriss_clear-gr700xd-substrip96,118447272,3,INFRARED
JWST,J1802271,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),1373.5,1536,"Gordon, Karl D.",2022-07-14,jw01536-o071_t013_niriss_clear-gr700xd-substrip256,87623415,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),115.374,1536,"Gordon, Karl D.",2024-03-28,jw01536-o073_t008_niriss_clear-gr700xd-substrip256,213021409,3,INFRARED
JWST,P330-E,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),549.4,4498,"Gordon, Karl D.",2023-08-21,jw04498-o024_t001_niriss_clear-gr700xd-substrip256,169675205,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-05-26,jw04499-o067_t001_niriss_clear-gr700xd-substrip256,215440048,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2023-09-06,jw04499-o018_t001_niriss_clear-gr700xd-substrip256,173923677,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-04-29,jw04499-o060_t001_niriss_clear-gr700xd-substrip256,213889707,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-06-23,jw04499-o074_t001_niriss_clear-gr700xd-substrip256,216690431,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-01-10,jw04499-o032_t001_niriss_clear-gr700xd-substrip256,201491930,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-02-29,jw04499-o025_t001_niriss_clear-gr700xd-substrip256,212564406,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2023-07-06,jw04499-o004_t001_niriss_clear-gr700xd-substrip256,150341233,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-02-29,jw04499-o011_t001_niriss_clear-gr700xd-substrip256,212564368,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-03-31,jw04499-o053_t001_niriss_clear-gr700xd-substrip256,213028379,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,6607,"Gordon, Karl D.",2024-07-26,jw06607-o005_t001_niriss_clear-gr700xd-substrip256,224911367,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-03-03,jw04499-o046_t001_niriss_clear-gr700xd-substrip256,212634634,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,6607,"Gordon, Karl D.",2025-04-02,jw06607-o114_t001_niriss_clear-gr700xd-substrip256,252782523,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,6607,"Gordon, Karl D.",2025-04-29,jw06607-o113_t001_niriss_clear-gr700xd-substrip256,262848547,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,4499,"Gordon, Karl D.",2024-02-07,jw04499-o039_t001_niriss_clear-gr700xd-substrip256,210537150,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,6607,"Gordon, Karl D.",2024-09-25,jw06607-o115_t001_niriss_clear-gr700xd-substrip256,230167191,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,6607,"Gordon, Karl D.",2025-01-08,jw06607-o112_t001_niriss_clear-gr700xd-substrip256,235268759,3,INFRARED
JWST,P330E,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),219.76,1538,"Gordon, Karl D.",2022-07-14,jw01538066001_03102_00001-seg001_nis,87617679,2,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),137.35,1536,"Gordon, Karl D.",2022-07-14,jw01536073001_03102_00001-seg001_nis,87617856,2,INFRARED
JWST,L-98-59,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.137,1201,"Lafreniere, David",2024-02-15,jw01201301001_02101_00002-seg001_nis,199685996,2,INFRARED
JWST,L-98-59,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.137,1201,"Lafreniere, David",2024-02-15,jw01201301001_02101_00004-seg001_nis,199685997,2,INFRARED
JWST,L-98-59,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.137,1201,"Lafreniere, David",2024-02-15,jw01201301001_02101_00003-seg001_nis,199685998,2,INFRARED
JWST,L-98-59,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),0.137,1201,"Lafreniere, David",2024-02-15,jw01201301001_02101_00001-seg001_nis,199685999,2,INFRARED
JWST,P330-E,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),549.4,4498,"Gordon, Karl D.",2023-08-21,jw04498024001_03102_00001-seg001_nis,169675082,2,INFRARED
JWST,HD180609,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),115.374,1536,"Gordon, Karl D.",2022-07-14,jw01536075001_03102_00001-seg001_nis,87617839,2,INFRARED
JWST,J1757132,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),439.52,1536,"Gordon, Karl D.",2022-08-10,jw01536072001_03102_00001-seg001_nis,88605376,2,INFRARED
JWST,J1802271,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),494.46,1536,"Gordon, Karl D.",2022-07-14,jw01536071001_03102_00001-seg001_nis,87617875,2,INFRARED
JWST,HD167060,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),19.926,1538,"Gordon, Karl D.",2022-08-14,jw01538067001_03102_00001-seg001_nis,89074898,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),54.94,7073,"Lustig-Yaeger, Jacob",2026-01-03,jw07073-o004_t001_niriss_clear-gr700xd-substrip256,371301349,3,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5959,"Feinstein, Adina",2025-09-07,jw05959002001_04101_00001-seg001_nis,339240807,2,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),110.7,5959,"Feinstein, Adina",2025-09-07,jw05959002001_04103_00001-seg001_nis,339241198,2,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),28759.86,5959,"Feinstein, Adina",2025-09-08,jw05959-o002_t001_niriss_clear-gr700xd-substrip96,348349111,3,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),32944.32,5959,"Feinstein, Adina",2025-09-12,jw05959-o017_t001_niriss_clear-gr700xd-substrip96,349728682,3,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5959,"Feinstein, Adina",2025-09-11,jw05959017001_04101_00001-seg001_nis,346914773,2,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),110.7,5959,"Feinstein, Adina",2025-09-11,jw05959017001_04103_00001-seg001_nis,347103958,2,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),32944.32,5959,"Feinstein, Adina",2025-10-06,jw05959-o004_t001_niriss_clear-gr700xd-substrip96,355430756,3,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5959,"Feinstein, Adina",2025-10-06,jw05959004001_04101_00001-seg001_nis,354544131,2,INFRARED
JWST,V-V1298-Tau,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),110.7,5959,"Feinstein, Adina",2025-10-06,jw05959004001_04103_00001-seg001_nis,354544147,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),9458.208,7073,"Lustig-Yaeger, Jacob",2026-01-22,jw07073-o012_t001_niriss_clear-gr700xd-substrip96,377121346,3,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,7073,"Lustig-Yaeger, Jacob",2026-01-21,jw07073012001_04104_00001-seg001_nis,377045441,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,7073,"Lustig-Yaeger, Jacob",2026-01-21,jw07073012001_04102_00001-seg001_nis,377045189,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),11796.192,7073,"Lustig-Yaeger, Jacob",2026-01-25,jw07073-o001_t001_niriss_clear-gr700xd-substrip96,377225366,3,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,7073,"Lustig-Yaeger, Jacob",2026-01-25,jw07073001001_04102_00001-seg001_nis,377121976,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,7073,"Lustig-Yaeger, Jacob",2026-01-25,jw07073001001_04104_00001-seg001_nis,377121977,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),9458.208,7073,"Lustig-Yaeger, Jacob",2026-01-28,jw07073-o011_t001_niriss_clear-gr700xd-substrip96,377615492,3,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,7073,"Lustig-Yaeger, Jacob",2026-01-27,jw07073011001_04102_00001-seg001_nis,377145236,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,7073,"Lustig-Yaeger, Jacob",2026-01-27,jw07073011001_04104_00001-seg001_nis,377145356,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),11796.192,7073,"Lustig-Yaeger, Jacob",2026-01-31,jw07073-o002_t001_niriss_clear-gr700xd-substrip96,377857756,3,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,7073,"Lustig-Yaeger, Jacob",2026-01-30,jw07073002001_04102_00001-seg001_nis,377616473,2,INFRARED
JWST,LTT-1445A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,7073,"Lustig-Yaeger, Jacob",2026-01-30,jw07073002001_04104_00001-seg001_nis,377616526,2,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),14438.232,1091,"Martel, Andre",2022-07-14,jw01091-o002_t001_niriss_clear-gr700xd-substrip256,118370229,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),659.28,1091,"Martel, Andre",2022-07-14,jw01091002001_03102_00001-seg001_nis,84343071,2,INFRARED
JWST,TRAPPIST-1,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),11965.932,1201,"Lafreniere, David",2023-10-28,jw01201-o101_t012_niriss_clear-gr700xd-substrip256,118319897,3,INFRARED
JWST,TRAPPIST-1,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),11965.932,1201,"Lafreniere, David",2024-07-04,jw01201-o102_t012_niriss_clear-gr700xd-substrip256,150338613,3,INFRARED
JWST,TRAPPIST-1,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),11965.932,1201,"Lafreniere, David",2024-06-16,jw01201-o105_t012_niriss_clear-gr700xd-substrip256,146485632,3,INFRARED
JWST,TRAPPIST-1,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),11965.932,1201,"Lafreniere, David",2024-07-23,jw01201-o103_t012_niriss_clear-gr700xd-substrip256,155343983,3,INFRARED
JWST,TRAPPIST-1,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),11965.932,1201,"Lafreniere, David",2024-06-25,jw01201-o104_t012_niriss_clear-gr700xd-substrip256,149380333,3,INFRARED
JWST,HATP1,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),18086.248,1201,"Lafreniere, David",2024-07-21,jw01201-o003_t023_niriss_clear-gr700xd-substrip256,156825090,3,INFRARED
JWST,WASP-80,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),14679.968,1201,"Lafreniere, David",2024-10-27,jw01201-o007_t005_niriss_clear-gr700xd-substrip256,186622057,3,INFRARED
JWST,HATP1,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),219.76,1201,"Lafreniere, David",2024-07-21,jw01201003001_04102_00001-seg001_nis,154507363,2,INFRARED
JWST,ADS 16402A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),18086.248,1201,"Lafreniere, David",2023-07-14,jw01201-o004_t003_niriss_clear-gr700xd-substrip256,87626127,3,INFRARED
JWST,ADS 16402A,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),219.76,1201,"Lafreniere, David",2023-07-14,jw01201004001_04102_00001-seg001_nis,87620032,2,INFRARED
JWST,WASP-107,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),18624.66,1201,"Lafreniere, David",2024-06-13,jw01201-o008_t006_niriss_clear-gr700xd-substrip256,145789059,3,INFRARED
JWST,WASP-52,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),14559.1,1201,"Lafreniere, David",2023-11-27,jw01201-o501_t017_niriss_clear-gr700xd-substrip256,101762940,3,INFRARED
JWST,WASP-127,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),23256.102,1201,"Lafreniere, David",2024-12-04,jw01201-o006_t020_niriss_clear-gr700xd-substrip256,198338535,3,INFRARED
JWST,L-98-59,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),9750.456,1201,"Lafreniere, David",2024-03-08,jw01201-o311_t019_niriss_clear-gr700xd-substrip96,118366289,3,INFRARED
JWST,HAT-P-12,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),20932.14,1281,"Lagage, Pierre-Olivier",2025-04-08,jw01281-o003_t001_niriss_clear-gr700xd-substrip256,213127250,3,INFRARED
JWST,HAT-P-26,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),18575.214,1312,"Lewis, Nikole",2024-07-03,jw01312-o001_t001_niriss_clear-gr700xd-substrip256,150337908,3,INFRARED
JWST,HAT-P-26,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),384.58,1312,"Lewis, Nikole",2024-07-02,jw01312001001_04102_00001-seg001_nis,150337183,2,INFRARED
JWST,L-98-59,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),10884.024,1201,"Lafreniere, David",2026-03-03,jw01201-o302_t019_niriss_clear-gr700xd-substrip96,246942750,3,INFRARED
JWST,WASP-17,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),31645.44,1353,"Lewis, Nikole",2024-03-24,jw01353-o101_t001_niriss_clear-gr700xd-substrip256,128670545,3,INFRARED
JWST,WASP-17,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),31645.44,1353,"Lewis, Nikole",2024-03-23,jw01353-o002_t001_niriss_clear-gr700xd-substrip256,120830048,3,INFRARED
JWST,WASP-17,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),439.52,1353,"Lewis, Nikole",2024-03-20,jw01353101001_04102_00001-seg001_nis,119027904,2,INFRARED
