set,file_name,product_type,product_subgroup,calib_level,size_bytes,data_uri,parent_obsid
JWST,jw05959013001_04102_00001-seg005_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,364518720,mast:JWST/product/jw05959013001_04102_00001-seg005_nrs1_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg005_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,364518720,mast:JWST/product/jw05959013001_04102_00001-seg005_nrs2_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg001_nrs1_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg004_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg004_nrs2_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg003_nrs2_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg002_nrs2_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg004_nrs1_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg001_nrs2_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg002_nrs1_x1dints.fits,298492745
JWST,jw05959013001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,382740480,mast:JWST/product/jw05959013001_04102_00001-seg003_nrs1_x1dints.fits,298492745
JWST,jw05959-o013_t003_nirspec_f290lp-g395h-s1600a1-sub1024b_whtlt.ecsv,SCIENCE,WHTLT,3,1446954,mast:JWST/product/jw05959-o013_t003_nirspec_f290lp-g395h-s1600a1-sub1024b_whtlt.ecsv,298492745
JWST,jw05959-o013_t003_nirspec_f290lp-g395h-s1600a1-sub1024b_x1dints.fits,SCIENCE,X1DINTS,3,3789702720,mast:JWST/product/jw05959-o013_t003_nirspec_f290lp-g395h-s1600a1-sub1024b_x1dints.fits,298492745
JWST,jw07073024001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,221889600,mast:JWST/product/jw07073024001_04102_00001-seg002_nrs1_x1dints.fits,298684835
JWST,jw07073024001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,233565120,mast:JWST/product/jw07073024001_04102_00001-seg001_nrs1_x1dints.fits,298684835
JWST,jw07073-o024_t002_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,138272,mast:JWST/product/jw07073-o024_t002_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,298684835
JWST,jw07073-o024_t002_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,455414400,mast:JWST/product/jw07073-o024_t002_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,298684835
JWST,jw09256009001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,344502720,mast:JWST/product/jw09256009001_04101_00001-seg002_nrs1_x1dints.fits,298686669
JWST,jw09256009001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,344502720,mast:JWST/product/jw09256009001_04101_00001-seg001_nrs1_x1dints.fits,298686669
JWST,jw09256009001_04101_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,332202240,mast:JWST/product/jw09256009001_04101_00001-seg004_nrs1_x1dints.fits,298686669
JWST,jw09256009001_04101_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,332202240,mast:JWST/product/jw09256009001_04101_00001-seg003_nrs1_x1dints.fits,298686669
JWST,jw09256-o009_t001_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,SCIENCE,WHTLT,3,1232646,mast:JWST/product/jw09256-o009_t001_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,298686669
JWST,jw09256-o009_t001_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,SCIENCE,X1DINTS,3,1353222720,mast:JWST/product/jw09256-o009_t001_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,298686669
JWST,jw07073047001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,305380800,mast:JWST/product/jw07073047001_04101_00001-seg001_nrs1_x1dints.fits,303220642
JWST,jw07073047001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,302359680,mast:JWST/product/jw07073047001_04101_00001-seg002_nrs1_x1dints.fits,303220642
JWST,jw07073-o047_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,SCIENCE,WHTLT,3,547192,mast:JWST/product/jw07073-o047_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,303220642
JWST,jw07073-o047_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,SCIENCE,X1DINTS,3,607688640,mast:JWST/product/jw07073-o047_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,303220642
JWST,jw05967003001_03101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,57421440,mast:JWST/product/jw05967003001_03101_00001-seg002_nrs1_x1dints.fits,304644749
JWST,jw05967003001_03101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,57602880,mast:JWST/product/jw05967003001_03101_00001-seg001_nrs1_x1dints.fits,304644749
JWST,jw05967-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,35117,mast:JWST/product/jw05967-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,304644749
JWST,jw05967-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,114989760,mast:JWST/product/jw05967-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,304644749
JWST,jw08877001001_04102_00001-seg009_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,56232000,mast:JWST/product/jw08877001001_04102_00001-seg009_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,108535680,mast:JWST/product/jw08877001001_04102_00001-seg002_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,108535680,mast:JWST/product/jw08877001001_04102_00001-seg003_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,67455360,mast:JWST/product/jw08877001001_04102_00001-seg002_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,67455360,mast:JWST/product/jw08877001001_04102_00001-seg001_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg009_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,90466560,mast:JWST/product/jw08877001001_04102_00001-seg009_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg007_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,56232000,mast:JWST/product/jw08877001001_04102_00001-seg007_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,67455360,mast:JWST/product/jw08877001001_04102_00001-seg003_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,67455360,mast:JWST/product/jw08877001001_04102_00001-seg004_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg008_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,90466560,mast:JWST/product/jw08877001001_04102_00001-seg008_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg006_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,56232000,mast:JWST/product/jw08877001001_04102_00001-seg006_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg005_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,67455360,mast:JWST/product/jw08877001001_04102_00001-seg005_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg005_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,108535680,mast:JWST/product/jw08877001001_04102_00001-seg005_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg008_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,56232000,mast:JWST/product/jw08877001001_04102_00001-seg008_nrs1_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg006_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,90466560,mast:JWST/product/jw08877001001_04102_00001-seg006_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg007_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,90466560,mast:JWST/product/jw08877001001_04102_00001-seg007_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg004_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,108535680,mast:JWST/product/jw08877001001_04102_00001-seg004_nrs2_x1dints.fits,306629638
JWST,jw08877001001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,108535680,mast:JWST/product/jw08877001001_04102_00001-seg001_nrs2_x1dints.fits,306629638
JWST,jw08877-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,345821,mast:JWST/product/jw08877-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,306629638
JWST,jw08877-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,1465557120,mast:JWST/product/jw08877-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,306629638
JWST,jw07073044001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,305380800,mast:JWST/product/jw07073044001_04101_00001-seg001_nrs1_x1dints.fits,307138484
JWST,jw07073044001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,302359680,mast:JWST/product/jw07073044001_04101_00001-seg002_nrs1_x1dints.fits,307138484
JWST,jw07073-o044_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,SCIENCE,WHTLT,3,547089,mast:JWST/product/jw07073-o044_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,307138484
JWST,jw07073-o044_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,SCIENCE,X1DINTS,3,607688640,mast:JWST/product/jw07073-o044_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,307138484
JWST,jw07073051001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312877440,mast:JWST/product/jw07073051001_04101_00001-seg001_nrs1_x1dints.fits,309003732
JWST,jw07073051001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312877440,mast:JWST/product/jw07073051001_04101_00001-seg002_nrs1_x1dints.fits,309003732
JWST,jw07073-o051_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,SCIENCE,WHTLT,3,563357,mast:JWST/product/jw07073-o051_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,309003732
JWST,jw07073-o051_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,SCIENCE,X1DINTS,3,625703040,mast:JWST/product/jw07073-o051_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,309003732
JWST,jw07073045001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,306089280,mast:JWST/product/jw07073045001_04101_00001-seg001_nrs1_x1dints.fits,312068266
JWST,jw07073045001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,303059520,mast:JWST/product/jw07073045001_04101_00001-seg002_nrs1_x1dints.fits,312068266
JWST,jw07073-o045_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,SCIENCE,WHTLT,3,547078,mast:JWST/product/jw07073-o045_t004_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,312068266
JWST,jw07073-o045_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,SCIENCE,X1DINTS,3,609096960,mast:JWST/product/jw07073-o045_t004_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,312068266
JWST,jw06491-o001_t001_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,SCIENCE,WHTLT,3,7366856,mast:JWST/product/jw06491-o001_t001_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,349841413
JWST,jw06491-o001_t001_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,SCIENCE,X1DINTS,3,8108029440,mast:JWST/product/jw06491-o001_t001_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,349841413
JWST,jw08233002001_03101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,201363840,mast:JWST/product/jw08233002001_03101_00001-seg001_nrs1_x1dints.fits,381190519
JWST,jw08233002001_03101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,201363840,mast:JWST/product/jw08233002001_03101_00001-seg002_nrs1_x1dints.fits,381190519
JWST,jw08233002001_03101_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,201363840,mast:JWST/product/jw08233002001_03101_00001-seg003_nrs1_x1dints.fits,381190519
JWST,jw08233-o002_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,180371,mast:JWST/product/jw08233-o002_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,381190519
JWST,jw08233-o002_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,603987840,mast:JWST/product/jw08233-o002_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,381190519
JWST,jw08846003001_03101_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,21919680,mast:JWST/product/jw08846003001_03101_00001-seg001_nrs2_x1dints.fits,383056787
JWST,jw08846003001_03101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,14656320,mast:JWST/product/jw08846003001_03101_00001-seg001_nrs1_x1dints.fits,383056787
JWST,jw08846-o003_t003_nirspec_f170lp-g235h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,8904,mast:JWST/product/jw08846-o003_t003_nirspec_f170lp-g235h-s1600a1-sub2048_whtlt.ecsv,383056787
JWST,jw08846-o003_t003_nirspec_f170lp-g235h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,36524160,mast:JWST/product/jw08846-o003_t003_nirspec_f170lp-g235h-s1600a1-sub2048_x1dints.fits,383056787
JWST,jw08846006001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,14656320,mast:JWST/product/jw08846006001_04101_00001-seg001_nrs1_x1dints.fits,384501837
JWST,jw08846006001_04101_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,21919680,mast:JWST/product/jw08846006001_04101_00001-seg001_nrs2_x1dints.fits,384501837
JWST,jw08846-o006_t003_nirspec_f170lp-g235h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,8903,mast:JWST/product/jw08846-o006_t003_nirspec_f170lp-g235h-s1600a1-sub2048_whtlt.ecsv,384501837
JWST,jw08846-o006_t003_nirspec_f170lp-g235h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,36524160,mast:JWST/product/jw08846-o006_t003_nirspec_f170lp-g235h-s1600a1-sub2048_x1dints.fits,384501837
JWST,jw02498001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,160655040,mast:JWST/product/jw02498001001_04102_00001-seg001_nrs1_x1dints.fits,233637852
JWST,jw02498001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,160655040,mast:JWST/product/jw02498001001_04102_00001-seg003_nrs1_x1dints.fits,233637852
JWST,jw02498001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,160655040,mast:JWST/product/jw02498001001_04102_00001-seg002_nrs1_x1dints.fits,233637852
JWST,jw02498001001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,258552000,mast:JWST/product/jw02498001001_04102_00001-seg002_nrs2_x1dints.fits,233637852
JWST,jw02498001001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,258552000,mast:JWST/product/jw02498001001_04102_00001-seg003_nrs2_x1dints.fits,233637852
JWST,jw02498001001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,258552000,mast:JWST/product/jw02498001001_04102_00001-seg001_nrs2_x1dints.fits,233637852
JWST,jw02055001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,35383680,mast:JWST/product/jw02055001001_04102_00001-seg003_nrs1_x1dints.fits,233637836
JWST,jw02055001001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,60062400,mast:JWST/product/jw02055001001_04102_00001-seg001_nrs2_x1dints.fits,233637836
JWST,jw02055001001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,56905920,mast:JWST/product/jw02055001001_04102_00001-seg002_nrs2_x1dints.fits,233637836
JWST,jw02055001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,35383680,mast:JWST/product/jw02055001001_04102_00001-seg002_nrs1_x1dints.fits,233637836
JWST,jw02055001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,37342080,mast:JWST/product/jw02055001001_04102_00001-seg001_nrs1_x1dints.fits,233637836
JWST,jw02055001001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,56905920,mast:JWST/product/jw02055001001_04102_00001-seg003_nrs2_x1dints.fits,233637836
JWST,jw02358030001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,14598720,mast:JWST/product/jw02358030001_04101_00001-seg001_nrs1_x1dints.fits,233637680
JWST,jw02507001001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,75591360,mast:JWST/product/jw02507001001_04101_00001-seg001_nrs1_x1dints.fits,233637637
JWST,jw03969003001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,55696320,mast:JWST/product/jw03969003001_04102_00001-seg001_nrs1_x1dints.fits,233645758
JWST,jw03969003001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,54270720,mast:JWST/product/jw03969003001_04102_00001-seg002_nrs1_x1dints.fits,233645758
JWST,jw03969003001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,89605440,mast:JWST/product/jw03969003001_04102_00001-seg001_nrs2_x1dints.fits,233645758
JWST,jw03969003001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,87312960,mast:JWST/product/jw03969003001_04102_00001-seg002_nrs2_x1dints.fits,233645758
JWST,jw03154001001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,138939840,mast:JWST/product/jw03154001001_04102_00001-seg002_nrs2_x1dints.fits,233595626
JWST,jw03154001001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,138939840,mast:JWST/product/jw03154001001_04102_00001-seg001_nrs2_x1dints.fits,233595626
JWST,jw03154001001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,138654720,mast:JWST/product/jw03154001001_04102_00001-seg003_nrs2_x1dints.fits,233595626
JWST,jw03154001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,86166720,mast:JWST/product/jw03154001001_04102_00001-seg003_nrs1_x1dints.fits,233595626
JWST,jw03154001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,86345280,mast:JWST/product/jw03154001001_04102_00001-seg002_nrs1_x1dints.fits,233595626
JWST,jw03154001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,86345280,mast:JWST/product/jw03154001001_04102_00001-seg001_nrs1_x1dints.fits,233595626
JWST,jw03731001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,507778560,mast:JWST/product/jw03731001001_04102_00001-seg003_nrs1_x1dints.fits,233647409
JWST,jw03731001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,507778560,mast:JWST/product/jw03731001001_04102_00001-seg002_nrs1_x1dints.fits,233647409
JWST,jw03731001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,522711360,mast:JWST/product/jw03731001001_04102_00001-seg001_nrs1_x1dints.fits,233647409
JWST,jw04082001001_04101_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,21948480,mast:JWST/product/jw04082001001_04101_00001-seg002_nrs2_x1dints.fits,233498735
JWST,jw04082001001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,13688640,mast:JWST/product/jw04082001001_04101_00001-seg002_nrs1_x1dints.fits,233498735
JWST,jw04082001001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,13688640,mast:JWST/product/jw04082001001_04101_00001-seg001_nrs1_x1dints.fits,233498735
JWST,jw04082001001_04101_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,21948480,mast:JWST/product/jw04082001001_04101_00001-seg001_nrs2_x1dints.fits,233498735
JWST,jw04082-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,17401,mast:JWST/product/jw04082-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,233498735
JWST,jw04082-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,70980480,mast:JWST/product/jw04082-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,233498735
JWST,jw03154-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,160296,mast:JWST/product/jw03154-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,233595626
JWST,jw03154-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,675051840,mast:JWST/product/jw03154-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,233595626
JWST,jw02507-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,23535,mast:JWST/product/jw02507-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,233637637
JWST,jw02507-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,75597120,mast:JWST/product/jw02507-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,233637637
JWST,jw02358-o030_t003_nirspec_clear-prism-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,13905,mast:JWST/product/jw02358-o030_t003_nirspec_clear-prism-s1600a1-sub2048_whtlt.ecsv,233637680
JWST,jw02358-o030_t003_nirspec_clear-prism-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,14639040,mast:JWST/product/jw02358-o030_t003_nirspec_clear-prism-s1600a1-sub2048_x1dints.fits,233637680
JWST,jw02055-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,67111,mast:JWST/product/jw02055-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,233637836
JWST,jw02055-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,281687040,mast:JWST/product/jw02055-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,233637836
JWST,jw02498-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,299194,mast:JWST/product/jw02498-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,233637852
JWST,jw02498-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,1257197760,mast:JWST/product/jw02498-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,233637852
JWST,jw03969-o003_t002_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,68375,mast:JWST/product/jw03969-o003_t002_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,233645758
JWST,jw03969-o003_t002_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,286689600,mast:JWST/product/jw03969-o003_t002_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,233645758
JWST,jw03731-o001_t001_nirspec_clear-prism-s1600a1-sub512s_whtlt.ecsv,SCIENCE,WHTLT,3,1384460,mast:JWST/product/jw03731-o001_t001_nirspec_clear-prism-s1600a1-sub512s_whtlt.ecsv,233647409
JWST,jw03731-o001_t001_nirspec_clear-prism-s1600a1-sub512s_x1dints.fits,SCIENCE,X1DINTS,3,1538156160,mast:JWST/product/jw03731-o001_t001_nirspec_clear-prism-s1600a1-sub512s_x1dints.fits,233647409
JWST,jw04536001001_03101_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,302472000,mast:JWST/product/jw04536001001_03101_00001-seg002_nrs2_x1dints.fits,248010628
JWST,jw04536001001_03101_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,307347840,mast:JWST/product/jw04536001001_03101_00001-seg001_nrs2_x1dints.fits,248010628
JWST,jw04536001001_03101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,187954560,mast:JWST/product/jw04536001001_03101_00001-seg002_nrs1_x1dints.fits,248010628
JWST,jw04536001001_03101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,190981440,mast:JWST/product/jw04536001001_03101_00001-seg001_nrs1_x1dints.fits,248010628
JWST,jw04536-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,234542,mast:JWST/product/jw04536-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,248010628
